Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2016-06-17,21757.24,FALSE
1,1,2016-06-18,25350.75,TRUE
1,1,2016-06-19,19867.39,TRUE
1,1,2016-06-20,15590.63,FALSE
1,1,2016-06-21,19184.67,FALSE
1,1,2016-06-22,16275.49,FALSE
1,1,2016-06-23,16624.11,FALSE
1,1,2016-06-24,19277.41,FALSE
1,1,2016-06-25,16037.9,TRUE
1,1,2016-06-26,18460.19,TRUE
1,1,2016-06-27,10531.93,FALSE
1,1,2016-06-28,21066.47,FALSE
1,1,2016-06-29,20006.03,FALSE
1,1,2016-06-30,15914.56,FALSE
1,1,2016-07-01,23296.23,FALSE
1,1,2016-07-02,24687.85,TRUE
1,1,2016-07-03,11962.2,TRUE
1,1,2016-07-04,16186.38,FALSE
1,1,2016-07-05,16154.29,FALSE
1,1,2016-07-06,15300.48,FALSE
1,1,2016-07-07,24147.37,FALSE
1,1,2016-07-08,19030.87,FALSE
1,1,2016-07-09,18677.43,TRUE
1,1,2016-07-10,9980.69,TRUE
1,1,2016-07-11,23177.09,FALSE
1,1,2016-07-12,13803.71,FALSE
1,1,2016-07-13,20299.66,FALSE
1,1,2016-07-14,21386.88,FALSE
1,1,2016-07-15,26803.29,FALSE
1,1,2016-07-16,13455.9,TRUE
1,1,2016-07-17,4902.44,TRUE
1,1,2016-07-18,20919.25,FALSE
1,1,2016-07-19,29002.56,FALSE
1,1,2016-07-20,26194.73,FALSE
1,1,2016-07-21,21048.3,FALSE
1,1,2016-07-22,17541.82,FALSE
1,1,2016-07-23,24035.61,TRUE
1,1,2016-07-24,15132.27,TRUE
1,1,2016-07-25,22381.79,FALSE
1,1,2016-07-26,22527.35,FALSE
1,1,2016-07-27,25301.05,FALSE
1,1,2016-07-28,33798.3,FALSE
1,1,2016-07-29,21962.08,FALSE
1,1,2016-07-30,17455.18,TRUE
1,1,2016-07-31,19872.13,TRUE
1,1,2016-08-01,11154.62,FALSE
1,1,2016-08-02,16526.43,FALSE
1,1,2016-08-03,17953.59,FALSE
1,1,2016-08-04,17379.56,FALSE
1,1,2016-08-05,20761.77,FALSE
1,1,2016-08-06,15887.9,TRUE
1,1,2016-08-07,25605.15,TRUE
1,1,2016-08-08,20001.04,FALSE
1,1,2016-08-09,19953.5,FALSE
1,1,2016-08-10,18360.53,FALSE
1,1,2016-08-11,20775.95,FALSE
1,1,2016-08-12,24125.49,FALSE
1,1,2016-08-13,15664.35,TRUE
1,1,2016-08-14,16709.42,TRUE
1,1,2016-08-15,18481.37,FALSE
1,1,2016-08-16,13270.65,FALSE
1,1,2016-08-17,15903.71,FALSE
1,1,2016-08-18,17618.9,FALSE
1,1,2016-08-19,24371.95,FALSE
1,1,2016-08-20,21312.81,TRUE
1,1,2016-08-21,20967.95,TRUE
1,1,2016-08-22,24254.49,FALSE
1,1,2016-08-23,19313.14,FALSE
1,1,2016-08-24,21952.32,FALSE
1,1,2016-08-25,19483.89,FALSE
1,1,2016-08-26,21326.81,FALSE
1,1,2016-08-27,17086.21,TRUE
1,1,2016-08-28,7805.91,TRUE
1,1,2016-08-29,19328.6,FALSE
1,1,2016-08-30,27113.74,FALSE
1,1,2016-08-31,24631.08,FALSE
1,1,2016-09-01,24826.99,FALSE
1,1,2016-09-02,26180.65,FALSE
1,1,2016-09-03,20443.29,TRUE
1,1,2016-09-04,20986.58,TRUE
1,1,2016-09-05,16911.74,FALSE
1,1,2016-09-06,18419.64,FALSE
1,1,2016-09-07,23078.86,FALSE
1,1,2016-09-08,26019.42,FALSE
1,1,2016-09-09,19302.77,FALSE
1,1,2016-09-10,17749.05,TRUE
1,1,2016-09-11,20002.64,TRUE
1,1,2016-09-12,23006.03,FALSE
1,1,2016-09-13,12780.73,FALSE
1,1,2016-09-14,8519.1,FALSE
1,1,2016-09-15,17247.32,FALSE
1,1,2016-09-16,13896.44,FALSE
1,1,2016-09-17,17459.3,TRUE
1,1,2016-09-18,19261.1,TRUE
1,1,2016-09-19,17733.76,FALSE
1,1,2016-09-20,27262.34,FALSE
1,1,2016-09-21,21633.72,FALSE
1,1,2016-09-22,21502.37,FALSE
1,1,2016-09-23,23111.04,FALSE
1,1,2016-09-24,14305.83,TRUE
1,1,2016-09-25,25195.56,TRUE
1,1,2016-09-26,19621.18,FALSE
1,1,2016-09-27,23352.4,FALSE
1,1,2016-09-28,14640.71,FALSE
1,1,2016-09-29,12231.21,FALSE
1,1,2016-09-30,24089.45,FALSE
1,1,2016-10-01,21882.05,TRUE
1,1,2016-10-02,15489.74,TRUE
1,1,2016-10-03,15651.68,FALSE
1,1,2016-10-04,25627.17,FALSE
1,1,2016-10-05,14052.94,FALSE
1,1,2016-10-06,28213.36,FALSE
1,1,2016-10-07,15496.9,FALSE
1,1,2016-10-08,23191.96,TRUE
1,1,2016-10-09,18356.91,TRUE
1,1,2016-10-10,23015.94,FALSE
1,1,2016-10-11,17279.43,FALSE
1,1,2016-10-12,19186.04,FALSE
1,1,2016-10-13,20204.6,FALSE
1,1,2016-10-14,14989.06,FALSE
1,1,2016-10-15,23704.12,TRUE
1,1,2016-10-16,17433.93,TRUE
1,1,2016-10-17,18857.0,FALSE
1,1,2016-10-18,15028.25,FALSE
1,1,2016-10-19,7188.33,FALSE
1,1,2016-10-20,19044.86,FALSE
1,1,2016-10-21,32063.08,FALSE
1,1,2016-10-22,23923.02,TRUE
1,1,2016-10-23,19903.7,TRUE
1,1,2016-10-24,18685.55,FALSE
1,1,2016-10-25,20112.33,FALSE
1,1,2016-10-26,22735.6,FALSE
1,1,2016-10-27,14095.94,FALSE
1,1,2016-10-28,25571.61,FALSE
1,1,2016-10-29,23576.91,TRUE
1,1,2016-10-30,23590.93,TRUE
1,1,2016-10-31,22192.38,FALSE
1,1,2016-11-01,20098.08,FALSE
1,1,2016-11-02,23364.31,FALSE
1,1,2016-11-03,22959.07,FALSE
1,1,2016-11-04,18229.8,FALSE
1,1,2016-11-05,17131.99,TRUE
1,1,2016-11-06,20509.28,TRUE
1,1,2016-11-07,27745.1,FALSE
1,1,2016-11-08,13804.46,FALSE
1,1,2016-11-09,12662.37,FALSE
1,1,2016-11-10,20823.8,FALSE
1,1,2016-11-11,20254.44,FALSE
1,1,2016-11-12,20866.71,TRUE
1,1,2016-11-13,21219.77,TRUE
1,1,2016-11-14,18883.99,FALSE
1,1,2016-11-15,27449.32,FALSE
1,1,2016-11-16,11995.48,FALSE
1,1,2016-11-17,15857.51,FALSE
1,1,2016-11-18,19483.73,FALSE
1,1,2016-11-19,11784.06,TRUE
1,1,2016-11-20,19120.73,TRUE
1,1,2016-11-21,28307.35,FALSE
1,1,2016-11-22,20104.43,FALSE
1,1,2016-11-23,21153.5,FALSE
1,1,2016-11-24,13699.18,FALSE
1,1,2016-11-25,16918.19,FALSE
1,1,2016-11-26,18124.02,TRUE
1,1,2016-11-27,18411.42,TRUE
1,1,2016-11-28,26408.22,FALSE
1,1,2016-11-29,22788.46,FALSE
1,1,2016-11-30,14442.71,FALSE
1,1,2016-12-01,21232.52,FALSE
1,1,2016-12-02,22491.11,FALSE
1,1,2016-12-03,25700.75,TRUE
1,1,2016-12-04,27902.7,TRUE
1,1,2016-12-05,14924.53,FALSE
1,1,2016-12-06,15945.71,FALSE
1,1,2016-12-07,13712.11,FALSE
1,1,2016-12-08,18829.9,FALSE
1,1,2016-12-09,22331.79,FALSE
1,1,2016-12-10,24936.67,TRUE
1,1,2016-12-11,19620.24,TRUE
1,1,2016-12-12,18400.76,FALSE
1,1,2016-12-13,20758.79,FALSE
1,1,2016-12-14,15824.29,FALSE
1,1,2016-12-15,30447.69,FALSE
1,1,2016-12-16,11961.69,FALSE
1,1,2016-12-17,20923.7,TRUE
1,1,2016-12-18,30118.03,TRUE
1,1,2016-12-19,20034.0,FALSE
1,1,2016-12-20,19049.8,FALSE
1,1,2016-12-21,18212.77,FALSE
1,1,2016-12-22,19098.04,FALSE
1,1,2016-12-23,26864.24,FALSE
1,1,2016-12-24,8940.69,TRUE
1,1,2016-12-25,27667.17,TRUE
1,1,2016-12-26,12880.21,FALSE
1,1,2016-12-27,18666.74,FALSE
1,1,2016-12-28,17853.78,FALSE
1,1,2016-12-29,22942.77,FALSE
1,1,2016-12-30,12009.38,FALSE
1,1,2016-12-31,22310.86,TRUE
1,1,2017-01-01,30121.55,TRUE
1,1,2017-01-02,13184.13,FALSE
1,1,2017-01-03,20948.53,FALSE
1,1,2017-01-04,16690.09,FALSE
1,1,2017-01-05,22129.44,FALSE
1,1,2017-01-06,20095.74,FALSE
1,1,2017-01-07,16792.57,TRUE
1,1,2017-01-08,22439.36,TRUE
1,1,2017-01-09,29021.74,FALSE
1,1,2017-01-10,19045.48,FALSE
1,1,2017-01-11,23598.79,FALSE
1,1,2017-01-12,13533.64,FALSE
1,1,2017-01-13,15217.82,FALSE
1,1,2017-01-14,22362.03,TRUE
1,1,2017-01-15,27420.58,TRUE
1,1,2017-01-16,21778.07,FALSE
1,1,2017-01-17,18434.71,FALSE
1,1,2017-01-18,19996.46,FALSE
1,1,2017-01-19,13747.96,FALSE
1,1,2017-01-20,23022.58,FALSE
1,1,2017-01-21,24411.67,TRUE
1,1,2017-01-22,17739.55,TRUE
1,1,2017-01-23,17649.79,FALSE
1,1,2017-01-24,21329.39,FALSE
1,1,2017-01-25,17816.4,FALSE
1,1,2017-01-26,19669.34,FALSE
1,1,2017-01-27,30498.61,FALSE
1,1,2017-01-28,18764.87,TRUE
1,1,2017-01-29,18208.3,TRUE
1,1,2017-01-30,16762.29,FALSE
1,1,2017-01-31,23720.96,FALSE
1,1,2017-02-01,19093.88,FALSE
1,1,2017-02-02,16753.13,FALSE
1,1,2017-02-03,26606.52,FALSE
1,1,2017-02-04,27098.02,TRUE
1,1,2017-02-05,16997.88,TRUE
1,1,2017-02-06,10667.3,FALSE
1,1,2017-02-07,25037.57,FALSE
1,1,2017-02-08,16576.85,FALSE
1,1,2017-02-09,23953.13,FALSE
1,1,2017-02-10,10149.48,FALSE
1,1,2017-02-11,24462.99,TRUE
1,1,2017-02-12,13944.14,TRUE
1,1,2017-02-13,23653.82,FALSE
1,1,2017-02-14,20071.37,FALSE
1,1,2017-02-15,15230.3,FALSE
1,1,2017-02-16,17964.82,FALSE
1,1,2017-02-17,23431.59,FALSE
1,1,2017-02-18,20529.47,TRUE
1,1,2017-02-19,22922.06,TRUE
1,1,2017-02-20,29882.2,FALSE
1,1,2017-02-21,12178.79,FALSE
1,1,2017-02-22,28086.06,FALSE
1,1,2017-02-23,20521.78,FALSE
1,1,2017-02-24,15506.08,FALSE
1,1,2017-02-25,13348.43,TRUE
1,1,2017-02-26,19054.4,TRUE
1,1,2017-02-27,24608.25,FALSE
1,1,2017-02-28,19362.25,FALSE
1,1,2017-03-01,27555.77,FALSE
1,1,2017-03-02,12744.12,FALSE
1,1,2017-03-03,19939.56,FALSE
1,1,2017-03-04,13738.03,TRUE
1,1,2017-03-05,21818.16,TRUE
1,1,2017-03-06,24434.44,FALSE
1,1,2017-03-07,17896.19,FALSE
1,1,2017-03-08,6978.93,FALSE
1,1,2017-03-09,20994.74,FALSE
1,1,2017-03-10,22183.69,FALSE
1,1,2017-03-11,22021.47,TRUE
1,1,2017-03-12,26178.91,TRUE
1,1,2017-03-13,14644.73,FALSE
1,1,2017-03-14,23401.08,FALSE
1,1,2017-03-15,25962.54,FALSE
1,1,2017-03-16,11107.06,FALSE
1,1,2017-03-17,21598.26,FALSE
1,1,2017-03-18,17479.1,TRUE
1,1,2017-03-19,19592.39,TRUE
1,1,2017-03-20,21738.38,FALSE
1,1,2017-03-21,17563.86,FALSE
1,1,2017-03-22,16621.46,FALSE
1,1,2017-03-23,20170.76,FALSE
1,1,2017-03-24,14563.77,FALSE
1,1,2017-03-25,14570.87,TRUE
1,1,2017-03-26,23396.87,TRUE
1,1,2017-03-27,14256.03,FALSE
1,1,2017-03-28,23331.56,FALSE
1,1,2017-03-29,22312.96,FALSE
1,1,2017-03-30,11370.97,FALSE
1,1,2017-03-31,16612.18,FALSE
1,1,2017-04-01,25970.55,TRUE
1,1,2017-04-02,15094.17,TRUE
1,1,2017-04-03,17677.98,FALSE
1,1,2017-04-04,22310.3,FALSE
1,1,2017-04-05,23916.95,FALSE
1,1,2017-04-06,18742.31,FALSE
1,1,2017-04-07,17012.45,FALSE
1,1,2017-04-08,27111.85,TRUE
1,1,2017-04-09,28694.5,TRUE
1,1,2017-04-10,24894.29,FALSE
1,1,2017-04-11,20426.59,FALSE
1,1,2017-04-12,15958.67,FALSE
1,1,2017-04-13,15847.78,FALSE
1,1,2017-04-14,22612.57,FALSE
1,1,2017-04-15,22091.99,TRUE
1,1,2017-04-16,27007.99,TRUE
1,1,2017-04-17,23252.25,FALSE
1,1,2017-04-18,12484.6,FALSE
1,1,2017-04-19,25259.74,FALSE
1,1,2017-04-20,15009.7,FALSE
1,1,2017-04-21,18080.14,FALSE
1,1,2017-04-22,21251.0,TRUE
1,1,2017-04-23,29978.34,TRUE
1,1,2017-04-24,35549.59,FALSE
1,1,2017-04-25,23033.62,FALSE
1,1,2017-04-26,19084.02,FALSE
1,1,2017-04-27,22672.53,FALSE
1,1,2017-04-28,24438.28,FALSE
1,1,2017-04-29,18396.66,TRUE
1,1,2017-04-30,28976.06,TRUE
1,1,2017-05-01,21150.35,FALSE
1,1,2017-05-02,22488.72,FALSE
1,1,2017-05-03,23329.62,FALSE
1,1,2017-05-04,22107.93,FALSE
1,1,2017-05-05,24194.7,FALSE
1,1,2017-05-06,16913.73,TRUE
1,1,2017-05-07,17208.49,TRUE
1,1,2017-05-08,14499.23,FALSE
1,1,2017-05-09,22197.51,FALSE
1,1,2017-05-10,23894.68,FALSE
1,1,2017-05-11,22288.86,FALSE
1,1,2017-05-12,28372.46,FALSE
1,1,2017-05-13,19972.02,TRUE
1,1,2017-05-14,23343.71,TRUE
1,1,2017-05-15,14541.5,FALSE
1,1,2017-05-16,18064.5,FALSE
1,1,2017-05-17,23477.69,FALSE
1,1,2017-05-18,24245.51,FALSE
1,1,2017-05-19,18530.17,FALSE
1,1,2017-05-20,19642.0,TRUE
1,1,2017-05-21,12410.63,TRUE
1,1,2017-05-22,18214.85,FALSE
1,1,2017-05-23,24451.92,FALSE
1,1,2017-05-24,22876.03,FALSE
1,1,2017-05-25,22503.33,FALSE
1,1,2017-05-26,20248.87,FALSE
1,1,2017-05-27,20035.32,TRUE
1,1,2017-05-28,16698.39,TRUE
1,1,2017-05-29,23494.14,FALSE
1,1,2017-05-30,22104.86,FALSE
1,1,2017-05-31,22460.09,FALSE
1,1,2017-06-01,17369.83,FALSE
1,1,2017-06-02,9233.29,FALSE
1,1,2017-06-03,25485.76,TRUE
1,1,2017-06-04,17605.81,TRUE
1,1,2017-06-05,15686.12,FALSE
1,1,2017-06-06,23467.39,FALSE
1,1,2017-06-07,18039.94,FALSE
1,1,2017-06-08,25299.68,FALSE
1,1,2017-06-09,23085.03,FALSE
1,1,2017-06-10,23417.85,TRUE
1,1,2017-06-11,13170.22,TRUE
1,1,2017-06-12,26059.72,FALSE
1,1,2017-06-13,21306.25,FALSE
1,1,2017-06-14,18153.61,FALSE
1,1,2017-06-15,20716.94,FALSE
1,1,2017-06-16,11118.82,FALSE
1,1,2017-06-17,22043.26,TRUE
1,1,2017-06-18,14853.14,TRUE
1,1,2017-06-19,13236.65,FALSE
1,1,2017-06-20,12388.2,FALSE
1,1,2017-06-21,25563.44,FALSE
1,1,2017-06-22,16853.68,FALSE
1,1,2017-06-23,27668.64,FALSE
1,1,2017-06-24,17320.99,TRUE
1,1,2017-06-25,11463.21,TRUE
1,1,2017-06-26,14417.38,FALSE
1,1,2017-06-27,26179.06,FALSE
1,1,2017-06-28,19220.51,FALSE
1,1,2017-06-29,17258.56,FALSE
1,1,2017-06-30,20800.09,FALSE
1,1,2017-07-01,22508.91,TRUE
1,1,2017-07-02,25586.99,TRUE
1,1,2017-07-03,27242.5,FALSE
1,1,2017-07-04,18201.16,FALSE
1,1,2017-07-05,13369.76,FALSE
1,1,2017-07-06,17932.67,FALSE
1,1,2017-07-07,21301.4,FALSE
1,1,2017-07-08,15181.21,TRUE
1,1,2017-07-09,15214.25,TRUE
1,1,2017-07-10,21718.94,FALSE
1,1,2017-07-11,19756.74,FALSE
1,1,2017-07-12,20163.98,FALSE
1,1,2017-07-13,16207.52,FALSE
1,1,2017-07-14,18848.0,FALSE
1,1,2017-07-15,15378.83,TRUE
1,1,2017-07-16,24450.99,TRUE
1,1,2017-07-17,25176.25,FALSE
1,1,2017-07-18,10769.06,FALSE
1,1,2017-07-19,15352.45,FALSE
1,1,2017-07-20,12517.35,FALSE
1,1,2017-07-21,16749.88,FALSE
1,1,2017-07-22,19582.81,TRUE
1,1,2017-07-23,12751.77,TRUE
1,1,2017-07-24,15390.7,FALSE
1,1,2017-07-25,14980.21,FALSE
1,1,2017-07-26,21036.34,FALSE
1,1,2017-07-27,20346.72,FALSE
1,1,2017-07-28,16391.31,FALSE
1,1,2017-07-29,20884.1,TRUE
1,1,2017-07-30,17266.6,TRUE
1,1,2017-07-31,18641.72,FALSE
1,1,2017-08-01,28367.26,FALSE
1,1,2017-08-02,26702.31,FALSE
1,1,2017-08-03,13502.09,FALSE
1,1,2017-08-04,24148.66,FALSE
1,1,2017-08-05,24056.98,TRUE
1,1,2017-08-06,14258.68,TRUE
1,1,2017-08-07,24093.89,FALSE
1,1,2017-08-08,27689.66,FALSE
1,1,2017-08-09,14387.28,FALSE
1,1,2017-08-10,15412.49,FALSE
1,1,2017-08-11,25088.31,FALSE
1,1,2017-08-12,21357.48,TRUE
1,1,2017-08-13,22757.38,TRUE
1,1,2017-08-14,21702.95,FALSE
1,1,2017-08-15,21953.48,FALSE
1,1,2017-08-16,13367.64,FALSE
1,1,2017-08-17,25236.59,FALSE
1,1,2017-08-18,25847.95,FALSE
1,1,2017-08-19,18853.05,TRUE
1,1,2017-08-20,19782.62,TRUE
1,1,2017-08-21,12344.46,FALSE
1,1,2017-08-22,22571.27,FALSE
1,1,2017-08-23,22860.29,FALSE
1,1,2017-08-24,19689.04,FALSE
1,1,2017-08-25,25621.77,FALSE
1,1,2017-08-26,18329.61,TRUE
1,1,2017-08-27,22823.03,TRUE
1,1,2017-08-28,14901.68,FALSE
1,1,2017-08-29,19882.24,FALSE
1,1,2017-08-30,19128.23,FALSE
1,1,2017-08-31,21126.54,FALSE
1,1,2017-09-01,18152.37,FALSE
1,1,2017-09-02,19342.64,TRUE
1,1,2017-09-03,24130.24,TRUE
1,1,2017-09-04,17816.18,FALSE
1,1,2017-09-05,11967.11,FALSE
1,1,2017-09-06,28747.92,FALSE
1,1,2017-09-07,26907.27,FALSE
1,1,2017-09-08,13538.69,FALSE
1,1,2017-09-09,23448.54,TRUE
1,1,2017-09-10,17485.13,TRUE
1,1,2017-09-11,21317.44,FALSE
1,1,2017-09-12,21471.12,FALSE
1,1,2017-09-13,18827.96,FALSE
1,1,2017-09-14,16081.17,FALSE
1,1,2017-09-15,16547.29,FALSE
1,1,2017-09-16,15419.04,TRUE
1,1,2017-09-17,15840.89,TRUE
1,1,2017-09-18,19664.11,FALSE
1,1,2017-09-19,16421.2,FALSE
1,1,2017-09-20,23410.26,FALSE
1,1,2017-09-21,27436.23,FALSE
1,1,2017-09-22,17099.73,FALSE
1,1,2017-09-23,21197.02,TRUE
1,1,2017-09-24,22498.43,TRUE
1,1,2017-09-25,22360.01,FALSE
1,1,2017-09-26,20379.78,FALSE
1,1,2017-09-27,23713.41,FALSE
1,1,2017-09-28,22411.24,FALSE
1,1,2017-09-29,13811.69,FALSE
1,1,2017-09-30,24345.78,TRUE
1,1,2017-10-01,24436.45,TRUE
1,1,2017-10-02,16183.57,FALSE
1,1,2017-10-03,20189.69,FALSE
1,1,2017-10-04,23416.64,FALSE
1,1,2017-10-05,18953.43,FALSE
1,1,2017-10-06,25364.89,FALSE
1,1,2017-10-07,31819.36,TRUE
1,1,2017-10-08,16070.07,TRUE
1,1,2017-10-09,13094.78,FALSE
1,1,2017-10-10,21519.09,FALSE
1,1,2017-10-11,23607.81,FALSE
1,1,2017-10-12,18845.67,FALSE
1,1,2017-10-13,27266.3,FALSE
1,1,2017-10-14,13306.97,TRUE
1,1,2017-10-15,23464.59,TRUE
1,1,2017-10-16,16970.7,FALSE
1,1,2017-10-17,28596.89,FALSE
1,1,2017-10-18,29962.58,FALSE
1,1,2017-10-19,16166.72,FALSE
1,1,2017-10-20,17252.21,FALSE
1,1,2017-10-21,24297.94,TRUE
1,1,2017-10-22,18064.35,TRUE
1,1,2017-10-23,19772.94,FALSE
1,1,2017-10-24,20126.94,FALSE
1,1,2017-10-25,10401.63,FALSE
1,1,2017-10-26,19930.81,FALSE
1,1,2017-10-27,16551.36,FALSE
1,1,2017-10-28,17534.39,TRUE
1,1,2017-10-29,27218.16,TRUE
1,1,2017-10-30,13717.47,FALSE
1,1,2017-10-31,24066.03,FALSE
1,1,2017-11-01,18605.19,FALSE
1,1,2017-11-02,18601.2,FALSE
1,1,2017-11-03,23951.86,FALSE
1,1,2017-11-04,21700.26,TRUE
1,1,2017-11-05,22853.06,TRUE
1,1,2017-11-06,24840.92,FALSE
1,1,2017-11-07,18343.46,FALSE
1,1,2017-11-08,16938.82,FALSE
1,1,2017-11-09,14574.25,FALSE
1,1,2017-11-10,15872.95,FALSE
1,1,2017-11-11,34745.47,TRUE
1,1,2017-11-12,26223.4,TRUE
1,1,2017-11-13,13244.63,FALSE
1,1,2017-11-14,13387.71,FALSE
1,1,2017-11-15,22409.33,FALSE
1,1,2017-11-16,22736.32,FALSE
1,1,2017-11-17,22744.42,FALSE
1,1,2017-11-18,18725.22,TRUE
1,1,2017-11-19,19372.73,TRUE
1,1,2017-11-20,21639.4,FALSE
1,1,2017-11-21,20429.47,FALSE
1,1,2017-11-22,8903.5,FALSE
1,1,2017-11-23,18851.0,FALSE
1,1,2017-11-24,15742.97,FALSE
1,1,2017-11-25,20876.06,TRUE
1,1,2017-11-26,34926.3,TRUE
1,1,2017-11-27,21837.41,FALSE
1,1,2017-11-28,18432.35,FALSE
1,1,2017-11-29,24609.01,FALSE
1,1,2017-11-30,22413.44,FALSE
1,1,2017-12-01,22100.47,FALSE
1,1,2017-12-02,23034.25,TRUE
1,1,2017-12-03,30282.72,TRUE
1,1,2017-12-04,14345.56,FALSE
1,1,2017-12-05,22368.16,FALSE
1,1,2017-12-06,15368.09,FALSE
1,1,2017-12-07,22777.56,FALSE
1,1,2017-12-08,15406.57,FALSE
1,1,2017-12-09,17913.17,TRUE
1,1,2017-12-10,18524.55,TRUE
1,1,2017-12-11,24879.08,FALSE
1,1,2017-12-12,24592.27,FALSE
1,1,2017-12-13,13771.41,FALSE
1,1,2017-12-14,20274.67,FALSE
1,1,2017-12-15,16452.1,FALSE
1,1,2017-12-16,13707.48,TRUE
1,1,2017-12-17,18914.91,TRUE
1,1,2017-12-18,18457.59,FALSE
1,1,2017-12-19,32133.58,FALSE
1,1,2017-12-20,22164.8,FALSE
1,1,2017-12-21,13111.91,FALSE
1,1,2017-12-22,17176.13,FALSE
1,1,2017-12-23,25106.92,TRUE
1,1,2017-12-24,30442.21,TRUE
1,1,2017-12-25,12070.08,FALSE
1,1,2017-12-26,10600.38,FALSE
1,1,2017-12-27,29354.83,FALSE
1,1,2017-12-28,21948.07,FALSE
1,1,2017-12-29,15658.54,FALSE
1,1,2017-12-30,22673.15,TRUE
1,1,2017-12-31,6821.26,TRUE
1,1,2018-01-01,20016.88,FALSE
1,1,2018-01-02,21639.11,FALSE
1,1,2018-01-03,24621.35,FALSE
1,1,2018-01-04,14930.52,FALSE
1,1,2018-01-05,20428.44,FALSE
1,1,2018-01-06,15372.88,TRUE
1,1,2018-01-07,21276.92,TRUE
1,1,2018-01-08,15523.27,FALSE
1,1,2018-01-09,17959.5,FALSE
1,1,2018-01-10,15020.92,FALSE
1,1,2018-01-11,23255.68,FALSE
1,1,2018-01-12,24292.26,FALSE
1,1,2018-01-13,18826.9,TRUE
1,1,2018-01-14,20191.19,TRUE
1,1,2018-01-15,12757.04,FALSE
1,1,2018-01-16,18501.62,FALSE
1,1,2018-01-17,19748.98,FALSE
1,1,2018-01-18,33103.97,FALSE
1,1,2018-01-19,14440.16,FALSE
1,1,2018-01-20,27320.89,TRUE
1,1,2018-01-21,24984.29,TRUE
1,1,2018-01-22,21403.18,FALSE
1,1,2018-01-23,28793.1,FALSE
1,1,2018-01-24,21860.53,FALSE
1,1,2018-01-25,21945.8,FALSE
1,1,2018-01-26,19734.4,FALSE
1,1,2018-01-27,26117.84,TRUE
1,1,2018-01-28,25482.35,TRUE
1,1,2018-01-29,16871.61,FALSE
1,1,2018-01-30,13403.76,FALSE
1,1,2018-01-31,18985.1,FALSE
1,1,2018-02-01,15999.81,FALSE
1,1,2018-02-02,19682.38,FALSE
1,1,2018-02-03,26187.19,TRUE
1,1,2018-02-04,17713.49,TRUE
1,1,2018-02-05,19785.88,FALSE
1,1,2018-02-06,20290.11,FALSE
1,1,2018-02-07,24242.15,FALSE
1,1,2018-02-08,8765.55,FALSE
1,1,2018-02-09,16966.5,FALSE
1,1,2018-02-10,21056.42,TRUE
1,1,2018-02-11,26000.39,TRUE
1,1,2018-02-12,17540.49,FALSE
1,1,2018-02-13,10617.24,FALSE
1,1,2018-02-14,23098.56,FALSE
1,1,2018-02-15,16823.19,FALSE
1,1,2018-02-16,14051.67,FALSE
1,1,2018-02-17,16878.27,TRUE
1,1,2018-02-18,19077.37,TRUE
1,1,2018-02-19,16976.28,FALSE
1,1,2018-02-20,8972.17,FALSE
1,1,2018-02-21,24485.33,FALSE
1,1,2018-02-22,26374.38,FALSE
1,1,2018-02-23,23257.61,FALSE
1,1,2018-02-24,14311.57,TRUE
1,1,2018-02-25,18992.54,TRUE
1,1,2018-02-26,19967.39,FALSE
1,1,2018-02-27,22993.97,FALSE
1,1,2018-02-28,23341.7,FALSE
1,1,2018-03-01,16329.13,FALSE
1,1,2018-03-02,20409.98,FALSE
1,1,2018-03-03,22286.4,TRUE
1,1,2018-03-04,27279.11,TRUE
1,1,2018-03-05,23522.53,FALSE
1,1,2018-03-06,23945.28,FALSE
1,1,2018-03-07,20419.13,FALSE
1,1,2018-03-08,27052.3,FALSE
1,1,2018-03-09,22048.81,FALSE
1,1,2018-03-10,15694.56,TRUE
1,1,2018-03-11,27016.85,TRUE
1,1,2018-03-12,23489.52,FALSE
1,1,2018-03-13,17784.78,FALSE
1,1,2018-03-14,17602.54,FALSE
1,1,2018-03-15,21482.88,FALSE
1,1,2018-03-16,22315.92,FALSE
1,1,2018-03-17,20986.46,TRUE
1,1,2018-03-18,21556.54,TRUE
1,1,2018-03-19,28499.79,FALSE
1,1,2018-03-20,25357.72,FALSE
1,1,2018-03-21,20953.18,FALSE
1,1,2018-03-22,24706.55,FALSE
1,1,2018-03-23,14837.38,FALSE
1,1,2018-03-24,21989.64,TRUE
1,1,2018-03-25,29046.53,TRUE
1,1,2018-03-26,18909.77,FALSE
1,1,2018-03-27,15761.83,FALSE
1,1,2018-03-28,16739.56,FALSE
1,1,2018-03-29,14551.83,FALSE
1,1,2018-03-30,16076.19,FALSE
1,1,2018-03-31,18147.46,TRUE
1,1,2018-04-01,12972.16,TRUE
1,1,2018-04-02,20078.09,FALSE
1,1,2018-04-03,24511.39,FALSE
1,1,2018-04-04,15461.22,FALSE
1,1,2018-04-05,27596.42,FALSE
1,1,2018-04-06,22553.96,FALSE
1,1,2018-04-07,25152.9,TRUE
1,1,2018-04-08,16710.83,TRUE
1,1,2018-04-09,24272.63,FALSE
1,1,2018-04-10,14540.33,FALSE
1,1,2018-04-11,24451.24,FALSE
1,1,2018-04-12,20859.2,FALSE
